gene,logFC,AveExpr,P.Value,adj.P.Val,B
Pafah1b2,0.29029111645552774,6.009422076184836,0.3670977408817945,0.47932803133436563,0.0
Parp6,0.24833079443499884,4.933548024562239,0.3672984147864101,0.4795433804729627,0.0
Ndufa5,-0.1504294799732797,4.794808805146083,0.36740517925790395,0.4796360918397024,0.0
Cdk11b,0.3438945212881217,6.137609096642868,0.36759148009639075,0.4798326073263678,0.0
Rnasek,0.15057235354028187,5.30064810689694,0.3678094891005934,0.4800301083596294,0.0
Plk1,-0.3469253961322256,1.9427843709545842,0.36781434840317784,0.4800301083596294,0.0
Lat2,0.382220062520481,2.519845554226678,0.36806583432720297,0.48031159216920505,0.0
Rnf146,0.2828039776784772,4.529992039050963,0.36883026089945214,0.48126232370062744,0.0
Lrrc27,0.2331988608301656,1.3321333763129952,0.36916433908997115,0.4816513916448126,0.0
Usp16,0.24255830540795653,6.2320950219805225,0.36927338814635513,0.48174681532464786,0.0
Vars2,-0.23568004539383836,4.207483341411666,0.3694636727933259,0.48190132917087675,0.0
Pgm2l1,0.24206063041393966,3.947672561541266,0.36946227282183575,0.48190132917087675,0.0
Smg8,-0.44920996976416205,3.967763888196433,0.3697797225848133,0.4822666710553442,0.0
Ubc,0.2615997623265607,1.94966619904782,0.369844477187241,0.4823042346132826,0.0
Pfdn5,0.34769399684867963,5.6866981967315935,0.3700137547434805,0.48247808319243696,0.0
Uba7,-0.4183889735438373,3.893964769597386,0.3703762000223092,0.48290375384384077,0.0
Cep57l1,0.250602566159726,2.226666657467476,0.370725020188879,0.4832934114468352,0.0
Snord14a,0.16825403191944588,1.1849108821769383,0.37074711123364745,0.4832934114468352,0.0
A630089N07Rik,0.14887359225106123,1.0279155636939936,0.370993194344141,0.4835672077464683,0.0
Hmcn2,0.4443606963343285,2.234471191637318,0.37115040172955327,0.48372511796385476,0.0
Chuk,-0.08975508336936233,5.96716707902128,0.3712579989862529,0.48381834626001385,0.0
Eif3c,0.28351665410360916,8.143677682956298,0.37152994842334297,0.48412571715387526,0.0
Wdr46,-0.3427134682396247,5.051649562423028,0.37199219608250156,0.48465174854060167,0.0
Epm2aip1,0.1564558960196356,5.447956366452605,0.3720655908391288,0.4846815257237691,0.0
Gm6158,-0.2680212296562394,3.87264354148868,0.37210100882811015,0.4846815257237691,0.0
Spag1,-0.23430614525755922,1.7965608294056974,0.37271352323231455,0.4854322246758737,0.0
Snrpa1,0.2688489670163259,4.955125733452794,0.3728506206311776,0.485563641953912,0.0
Ufsp1,-0.13196140112227472,1.1738672111934025,0.3733510884645276,0.4861403712279449,0.0
Cdin1,-0.24655919612530974,2.704884583455112,0.37336595190171573,0.4861403712279449,0.0
Vrk1,-0.22722246449332006,4.025489877168152,0.3737802424991179,0.4866325653266369,0.0
Samd1,0.37141525717701507,3.9846661709687345,0.373850305225622,0.48667654969449,0.0
Rcl1,-0.4421799912604083,4.570834132592631,0.3740604461726218,0.48690286099415114,0.0
Decr1,0.3759993416712444,4.9999542238256085,0.3743192276559949,0.48719243611188234,0.0
Ndufb11,-0.14855077898665936,5.9578347323776795,0.3743725848739071,0.48721461254205123,0.0
Cnot10,0.3585193866135832,5.624611554276935,0.3745629762892614,0.48741510591914267,0.0
Cdk2ap1,0.22216523242196917,4.234917393671274,0.37511930831990814,0.48809170912818306,0.0
Pik3r4,0.2660484960029281,4.083654794912614,0.37523479302274376,0.4881946220929209,0.0
Flywch2,0.31781505722391445,1.9509164563062784,0.37528626504388274,0.4882142402602489,0.0
Cxcr4,0.9297778254622693,3.5182197048371875,0.37571540655932445,0.4887251215934585,0.0
Thoc1,0.3253279586264819,5.098059833569032,0.3758403695062813,0.48884027117769674,0.0
Stard13,-0.48383397278336115,3.1421599815445087,0.3759460359551081,0.48893030269876636,0.0
Dtymk,-0.28005696665753366,4.683486630062494,0.37618942380620146,0.4891994106591889,0.0
Cpq,-0.20183918722208727,4.766908769334992,0.37624444321621975,0.48922353452995904,0.0
Dgat1,-0.1443840580987139,4.842255317381066,0.37643442786106696,0.4894231294588305,0.0
Gm10778,-0.282211081603188,1.3479037067903414,0.37650088956084893,0.4894621022830496,0.0
Ndufa12,-0.1382715311470577,1.558173204587823,0.376797774734584,0.48980059574267865,0.0
Taf1d,0.16138353833794472,6.36286200016422,0.3769624876074146,0.48996722907213125,0.0
Sympk,0.2551286368357326,6.460849716601822,0.37723166376047934,0.49026959594524616,0.0
Tmem260,0.30009615500688547,3.7469198635887033,0.377291140836327,0.4902993949742639,0.0
B230206H07Rik,-0.3607588049323255,1.1719053645547282,0.3775123495008581,0.4905393421691216,0.0
Slco2b1,-0.3549449184391298,2.2677739803661825,0.3778427811025169,0.4908736111263088,0.0
Il6ra,-0.33408414920506857,5.9683207526749955,0.37781147587974695,0.4908736111263088,0.0
Cwc25,-0.32101105533576924,4.309040681801432,0.3780357773880807,0.4910767845125499,0.0
Zbtb17,-0.33543600023605435,5.269454295501743,0.37812084382387134,0.4911397288823813,0.0
Cemip2,-0.5598720570716402,6.267965853826027,0.3782229657859706,0.4911528087783188,0.0
Myh14,-0.640819659018085,5.677221349696732,0.37824075046506234,0.4911528087783188,0.0
Ncbp2,0.25139873336502383,5.336464214448065,0.37820315911689173,0.4911528087783188,0.0
Nfkbib,0.2632246289295166,4.631523739541289,0.37831396539125783,0.4912003335001669,0.0
Apod,-0.8469477269622074,2.951815450627461,0.37863301318237796,0.4915670058880867,0.0
Ppig,0.28090228307552945,6.125464075971107,0.378753160159221,0.491675405799879,0.0
Stard4,0.43206800341125895,3.826677114625918,0.37899129027068945,0.49193692878387024,0.0
Tomm22,-0.18336222803156943,5.178490634877581,0.3794837329797691,0.49252847116133924,0.0
Emc7,0.12801088804230432,5.680663373643397,0.3797209170512764,0.49278863328266165,0.0
Ung,-0.244329556297874,3.648051195054217,0.37979815476790235,0.4927935241523755,0.0
Ccn3,-0.587311973560189,1.6070821634997543,0.37977362475501664,0.4927935241523755,0.0
Tlk1,0.2801610631222582,5.766926033486558,0.3802152070892779,0.4932869442072208,0.0
Kdm1a,0.464911371674237,6.480282063540334,0.38027604137169635,0.4933181602360803,0.0
Commd8,0.25851166710026874,3.9236908110688398,0.3805435047795416,0.4936173966947931,0.0
Tubgcp3,0.3534969660489704,5.506574618724755,0.38078446511077446,0.49383445470427684,0.0
St7l,0.18643451790647525,4.409755143536952,0.3807586807669455,0.49383445470427684,0.0
Nit2,0.23385213327543042,4.4787921804880915,0.3809634893666446,0.49401886997134237,0.0
Tomm20,0.35709907148460474,6.726968170676518,0.38113940493492815,0.49419921875140743,0.0
Smim1,-0.45638733412925614,3.833802073266996,0.38124500656974425,0.49428836987852703,0.0
Man2c1,0.3144431718367535,5.661986916477226,0.3814521479216506,0.49450913841988237,0.0
Ttc27,0.3072151136230685,4.453036972905801,0.38150175300496125,0.4945256562529283,0.0
Paip2b,-0.17669096463992773,6.501375355966778,0.3816160676279551,0.4945304817647814,0.0
Btaf1,0.31271129452468305,6.589280985303568,0.3816154184243735,0.4945304817647814,0.0
Gps1,0.1348993668870051,5.601150811961581,0.3816098939215188,0.4945304817647814,0.0
Dio2,0.4314054072970328,1.9468659350450082,0.3817413482131955,0.49464504841881746,0.0
Epop,-0.30816155910245957,5.176009275862383,0.3818674306485965,0.4947153502750476,0.0
Tcaim,-0.13484940848465188,2.0863895203965996,0.3818693590829756,0.4947153502750476,0.0
Csnk2a1,0.24362248564613243,5.110969914833928,0.3820841811028778,0.4949458564595505,0.0
Zcchc10,-0.45885033334241854,2.633414451937868,0.3822917252506859,0.495166891400787,0.0
Senp5,0.3046983296743555,5.6573438419483475,0.382331728939754,0.49517089628565353,0.0
Pigm,-0.3108060816513136,4.941075466088512,0.3826582280097435,0.49554591454297797,0.0
Atpaf2,-0.11529699313872355,4.055345051544474,0.38291249853531417,0.4957794776422391,0.0
Ubap1,0.29647525841984024,5.951142479390029,0.3832567995918621,0.4961773756538149,0.0
Wipi2,0.43086500365627334,7.0150287867326995,0.38334854592126744,0.4962482624272703,0.0
Hmgb3,-0.4501294350616174,4.682024929813739,0.3834350480224572,0.4962759136388434,0.0
Ubl4a,-0.1718656781315957,5.635677520729025,0.38344389451111527,0.4962759136388434,0.0
Cstb,-0.4856923561311044,6.981840719969324,0.3835844256364662,0.4964099044870919,0.0
Lman2,-0.2042027488014746,6.981843849646439,0.3837417747300713,0.49656563210223853,0.0
Vps4b,-0.2177692351960463,6.236764484190352,0.38390007730094755,0.4967225633673043,0.0
Adrb2,0.34635012179609426,5.611791904074331,0.3840589462997728,0.496880197185018,0.0
Xpot,0.19918345686084304,5.8769261089840965,0.38435301608318095,0.4972127011336425,0.0
Rad1,0.16517517157884387,1.2176812644606387,0.38517981342051044,0.4982342297788205,0.0
Snhg12,0.4103038215537689,4.703468026900324,0.38529311783880293,0.4983327396652084,0.0
Psd4,-0.37792397718263304,2.6753095662659585,0.38534614835671355,0.4983338527882617,0.0
Pnrc1,-0.21594954695697233,7.975009735680612,0.38536827348680036,0.4983338527882617,0.0
Copa,-0.10062052755993456,7.88538809390467,0.38549643109210063,0.4984515299374005,0.0
Dars2,-0.09551322993231315,3.3251528346088306,0.3855715040872931,0.4985005519787044,0.0
Uhmk1,-0.29461807295587317,3.3286895997256507,0.38567414132416367,0.49853715608630333,0.0
Nat8f3,-0.3309978682216468,0.8824752886668326,0.38566201849048964,0.49853715608630333,0.0
Wdr83,-0.24025445722177974,3.565283502213265,0.3857867506518844,0.49862478016351036,0.0
Utp20,0.35116417070589545,5.631147725230751,0.3858162667236107,0.49862478016351036,0.0
Capn15,-0.2578216819679371,3.896504855183151,0.3860421935697108,0.49886870501278013,0.0
Jrkl,0.439351057445581,3.1624299580571473,0.38643324137741175,0.4993259423114986,0.0
Hey1,0.9504740283866449,2.6668817514803194,0.3870701775910077,0.5001007832402359,0.0
Dph5,0.3039443126979733,3.0146437061087585,0.38752167952813865,0.50063591398979,0.0
Nemf,0.23763075454906613,5.326056129536291,0.3876174439550669,0.5006632014882748,0.0
Edc4,0.26908930758911787,5.576042449487389,0.38761635916098214,0.5006632014882748,0.0
Frat2,-0.520363806535542,5.050532614456929,0.38769177087601125,0.5007109951190615,0.0
Gpi1,0.2738200934547743,7.023578605390678,0.3878803115841326,0.5008580594764789,0.0
Ggnbp2,0.28493511407570793,6.568986256553433,0.387854930836962,0.5008580594764789,0.0
Fndc3a,-0.2080420311478015,6.881335886582001,0.38846458124370664,0.5015240160543238,0.0
Tbc1d22a,0.31587245550959153,4.836846212336849,0.38847859217738956,0.5015240160543238,0.0
Ctr9,0.4391214001148711,5.707534173550081,0.388508205354941,0.5015240160543238,0.0
Zmym5,0.3998700746416022,5.866628221085143,0.38885427992299026,0.5019224636935355,0.0
Nr6a1,-0.342567391796877,3.744429357571267,0.38899593644911623,0.5020126066507217,0.0
Eps8l2,0.44175887726679886,6.282318941877396,0.38899895983110333,0.5020126066507217,0.0
Jpx,0.1534000730547147,0.918870050014554,0.3891328097286325,0.502137037563448,0.0
Safb,0.31501866022161185,6.773916213126075,0.3894110316104298,0.5024477242525647,0.0
Itgb6,-0.27951639874737655,2.9555717101281918,0.3894544742496653,0.5024554502845989,0.0
Dnttip1,-0.35141854592782895,4.359383683010221,0.38960696415721874,0.5026038488478786,0.0
Gm9923,0.156554115586216,3.138782788275336,0.3898341672451907,0.5028002455142999,0.0
Rfx5,0.352807423928684,3.679330480572885,0.3898186714950651,0.5028002455142999,0.0
Utp23,-0.17510980336725757,2.7901522611236853,0.39018013808577745,0.5031980919458474,0.0
Pms2,-0.24027208744544692,2.4973857840424567,0.3906462209518683,0.5037507501748836,0.0
Smim7,-0.17605583380491474,6.197012569929423,0.3909247349308499,0.5040614493557624,0.0
Thg1l,-0.1984609357917333,2.8153038821614165,0.39113676941417375,0.504286377865559,0.0
Glipr2,-0.4438718267278654,3.756039621756301,0.39122264293120035,0.5043486214608931,0.0
Gdi1,0.31821655588416764,6.533134359680479,0.3914255943438748,0.5045617707430653,0.0
Rpl32l,-0.3550025911174046,6.307029848656487,0.39166233160879704,0.5048184260695631,0.0
Trafd1,0.4855811780281192,5.451807648757716,0.391814012952191,0.5049654129843061,0.0
Gnpda1,0.2124853704997336,2.53312692585553,0.39185675097560724,0.5049719802437821,0.0
Ppp1r37,-0.2128705492837062,6.429130855942429,0.3920164546232813,0.5051292612401612,0.0
Pierce2,0.2765630277421811,2.002310665536219,0.3921488057802407,0.5052512706052563,0.0
Zfp606,-0.3076573092455095,2.4917631302128584,0.39261844956504843,0.5058077884293791,0.0
Smim29,-0.3517627913698955,1.443836593220171,0.3927212073489974,0.50589158791884,0.0
Akap9,0.21056228373717278,6.402586246305707,0.39275937149880824,0.5058921717385033,0.0
Kctd5,0.40900233203228975,4.638501256207295,0.3933321446899102,0.5065326601723283,0.0
Eif1ad,-0.3161320926211477,4.661946101512259,0.39331117938222915,0.5065326601723283,0.0
Zfp444,0.35670203432243053,3.0698769456341246,0.39356485047745093,0.5067836887267234,0.0
Ccdc17,-0.2506055652047938,1.8225800336254483,0.3940001737581541,0.5072955495695975,0.0
Fgd2,0.384262455266688,2.720985862407191,0.3942336240119304,0.5074987108837968,0.0
Thap11,0.30904827870152474,3.5653211842973334,0.3942170278188818,0.5074987108837968,0.0
Dagla,-0.2448602186897877,3.591784543411368,0.394288567247122,0.5075207378257668,0.0
Dapk3,-0.17486395266288124,4.505806692070098,0.394564955915202,0.5078277735395218,0.0
Cr1l,-0.1409064051643103,5.190274781823434,0.3946535634518138,0.5078930884215351,0.0
Itpk1,0.1895165632332132,4.895567399680759,0.3947805462841366,0.5080077725085557,0.0
Eif3e,0.3856810677395126,6.62984277647845,0.39497213834812195,0.5082055664626948,0.0
Fastkd3,0.24208046184491527,3.2207157295308115,0.39520348977630215,0.5084544754338826,0.0
Galc,-0.12626379436294144,3.7921861889692905,0.39556085521010587,0.5088654461683516,0.0
Dpy30,-0.19526912377947347,4.260825922097396,0.3956837763473062,0.508974768405323,0.0
Tbl3,-0.24810314757005258,4.928403982663532,0.39577268751920813,0.5090403262771023,0.0
Lmln,-0.29733610420580336,1.8820794458448205,0.3959284555566288,0.5091918542126522,0.0
Rad51c,0.1742175969918136,1.634260465208705,0.3964967776466688,0.5098250045174026,0.0
Tcim,0.49719921062870753,8.538952302182985,0.39646022036813855,0.5098250045174026,0.0
1500004A13Rik,-0.2537349579286068,1.5877944819038061,0.39654112915955164,0.5098331653896286,0.0
Esf1,0.2774060460575676,4.926384373413521,0.3966208373968908,0.5098698703468133,0.0
Gm6023,-0.32043368261647487,3.4635889098304222,0.39664569265295146,0.5098698703468133,0.0
Cinp,-0.12175835759735243,4.189954085623719,0.3968488939415341,0.51003333131114,0.0
Tmf1,0.08508378919146686,5.546693173099342,0.39683259233081924,0.51003333131114,0.0
Ybx3,0.3707694700303934,7.217128661655782,0.396949240922994,0.5101134272422612,0.0
Snrpd2,0.2851793805249274,5.152294667318511,0.39703981854865034,0.5101809545814314,0.0
Fam107a,0.4352055940357731,1.807509075735666,0.39745702895164214,0.5106681393914644,0.0
Nmd3,0.4141507623758134,5.433130025385339,0.39780350489614547,0.5110313193383964,0.0
Mettl25b,0.2848663797979696,3.4999747130269316,0.39781588280662494,0.5110313193383964,0.0
Gm10145,0.15314696913521342,1.5663108529751055,0.39796420057513193,0.5111728983833201,0.0
Wrap53,0.3381127713695715,2.665337000485716,0.39826931189776515,0.5115158275833911,0.0
Lnpk,-0.18514390714251538,3.6967168707156124,0.39837820280919245,0.5116067002379204,0.0
Mettl24,-0.21364191250113862,1.188626252700742,0.3986052342494162,0.5118492598311398,0.0
Dctn4,0.3720682332856855,6.679956193807464,0.3988063618549147,0.5119115246659345,0.0
Rpl14,-0.3712296782874098,7.188590601358111,0.398741187436622,0.5119115246659345,0.0
Nemp1,0.21782260388742136,2.75508030057758,0.3986943682855527,0.5119115246659345,0.0
Snx9,0.15726430863959617,5.171558288701884,0.39877119601586153,0.5119115246659345,0.0
Pinx1,0.25247601857972146,2.628939435971033,0.39885092424053603,0.511919742507347,0.0
Stk11,0.26009970002893823,6.33765272236447,0.39945681618439666,0.5126483487145969,0.0
Ntpcr,0.16481545057001412,2.89930457182162,0.3995145686043253,0.5126734204923498,0.0
Rsbn1l,0.2865226902763114,3.962742598519485,0.3995814689951189,0.5127102254011975,0.0
Tmbim1,-0.18866307552445516,7.363075034539065,0.3998777923126212,0.5130413718318491,0.0
Zfp53,-0.357477177166712,2.0309806121670473,0.3999806440575626,0.513124255525696,0.0
Pagr1a,-0.13218910599492295,2.63233357484213,0.40020002766501617,0.5133566046209783,0.0
Ddit4l,0.3165899490022933,1.062828988336721,0.4004533164475964,0.5136056926272947,0.0
Klhl24,0.3107460368714836,5.311865814379224,0.4005090682500283,0.5136056926272947,0.0
Gm5908,-0.295295018222796,2.3519272149953108,0.4005043688117883,0.5136056926272947,0.0
Med28,0.315467835628926,4.841115918795576,0.4007575223348384,0.5138751827682907,0.0
Enox2,0.27259387048741823,3.3196895771573307,0.40111996025081675,0.5142907642898505,0.0
Tmem42,-0.10518641193949207,2.8021862288952506,0.40126301721119695,0.5144250168088883,0.0
Banf1,0.2462874203819796,5.886900255259612,0.401430087684747,0.5145900264014219,0.0
Hivep3,-0.30996026808453525,4.717832211442611,0.4014807090615562,0.5146057435563517,0.0
Foxm1,-0.3952337560550472,4.037475988928242,0.40187974993332176,0.515068008536879,0.0
9430038I01Rik,-0.15858480368947814,2.063646051191633,0.40195100978724563,0.5151101257447364,0.0
Gm16845,0.17132022000082048,1.0838808050966795,0.40213428107189453,0.5152957666042092,0.0
Dscc1,-0.34003340314207264,1.5488841020779056,0.40234038327254795,0.515510624794769,0.0
Klhl9,-0.2426463673810222,6.160677748943605,0.40282381539243817,0.5160807452477851,0.0
Pcbd2,-0.18724672072316473,2.7642298983489737,0.40329265218472155,0.5166320596885065,0.0
Gm7614,0.30229741884223027,1.6919716020076896,0.4034211654271932,0.5166486810697658,0.0
Tpd52l2,0.3057064057329235,5.717775979418029,0.4033950751523958,0.5166486810697658,0.0
Itpa,-0.1875465353209993,2.614925165564054,0.40337362689337686,0.5166486810697658,0.0
Morc3,0.24368490712350432,4.3840236013250005,0.4035591880003635,0.5167761079634284,0.0
Nvl,-0.20748659543539816,4.382591485576353,0.40360178896640597,0.5167813304366075,0.0
Dym,-0.15058104026219965,5.122364521660029,0.4036740442545048,0.5168245183884502,0.0
Gm12669,-0.23934984183226238,5.683887507923829,0.4037173913132486,0.5168306903776343,0.0
Ndufb3,-0.1405530089896132,4.67999198560416,0.40396217411970103,0.5170717171925527,0.0
Bnip3,0.12272488506067658,3.799901155017189,0.4039827557133914,0.5170717171925527,0.0
Cpsf6,0.28901601140842903,6.130770965259294,0.40420551468730304,0.5173074775357919,0.0
Garin1a,-0.22612202798580605,1.0959441343172933,0.404292603506596,0.5173349565225646,0.0
Vav2,-0.2308174162913934,4.98099338230622,0.4043041136177836,0.5173349565225646,0.0
Ddx52,0.31710226789159446,4.639598480093315,0.404600834454625,0.5176652545740386,0.0
Rgs11,0.4242912977057256,4.0134044093573555,0.4046715416575106,0.5177063447773703,0.0
